Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,88.68000030517578,89.97000122070312,88.38999938964844,89.56999969482422,89.29954528808594,2673800
2022-01-04,89.56999969482422,92.02999877929688,89.55000305175781,91.41999816894531,91.14395904541016,2702700
2022-01-05,91.41999816894531,91.91999816894531,89.9800033569336,90.0199966430664,89.74818420410156,2523700
2022-01-06,90.08999633789062,90.69999694824219,87.98999786376953,88.2300033569336,87.9636001586914,3207600
2022-01-07,88.16999816894531,88.16999816894531,86.9800033569336,87.41999816894531,87.15603637695312,2755000
2022-01-10,85.93000030517578,86.75,84.88999938964844,86.68000030517578,86.41827392578125,3504400
2022-01-11,86.5,88.02999877929688,85.5199966430664,87.97000122070312,87.70437622070312,2797400
2022-01-12,88.44000244140625,89.61000061035156,87.62000274658203,88.06999969482422,87.8040771484375,2858300
2022-01-13,88.11000061035156,88.4800033569336,87.0199966430664,87.19999694824219,86.93669891357422,2556600
2022-01-14,86.0,87.30999755859375,85.97000122070312,87.19999694824219,86.93669891357422,2327000
2022-01-18,85.5199966430664,86.80000305175781,85.38999938964844,86.19000244140625,85.92975616455078,2345900
2022-01-19,86.26000213623047,87.02999877929688,85.9000015258789,86.04000091552734,85.78020477294922,2626000
2022-01-20,86.27999877929688,87.55999755859375,85.62000274658203,85.69000244140625,85.43126678466797,2453400
2022-01-21,86.16999816894531,86.93000030517578,84.12999725341797,84.26000213623047,84.00558471679688,4225700
2022-01-24,84.91999816894531,85.19999694824219,81.79000091552734,85.0999984741211,84.8430404663086,5056100
2022-01-25,83.95999908447266,84.1500015258789,82.06999969482422,82.25,82.00164794921875,3805900
2022-01-26,82.66999816894531,84.06999969482422,80.97000122070312,81.83000183105469,81.58291625976562,2866600
2022-01-27,82.31999969482422,83.93000030517578,81.30000305175781,81.79000091552734,81.54303741455078,2837800
2022-01-28,81.79000091552734,84.47000122070312,81.2300033569336,84.44000244140625,84.18504333496094,2491400
2022-01-31,84.18000030517578,85.58999633789062,83.69000244140625,85.41999816894531,85.16207885742188,4080700
2022-02-01,85.37999725341797,86.54000091552734,84.79000091552734,86.41999816894531,86.1590576171875,3224300
2022-02-02,86.3499984741211,88.43000030517578,86.29000091552734,88.23999786376953,87.97356414794922,4075600
2022-02-03,87.23999786376953,87.55999755859375,84.2699966430664,86.05999755859375,85.80014038085938,3680600
