Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,2423.0,2466.0,2396.610107421875,2461.419921875,2461.419921875,389000
2022-01-04,2475.0,2518.25,2441.72998046875,2464.929931640625,2464.929931640625,381600
2022-01-05,2479.199951171875,2480.5400390625,2412.800048828125,2413.300048828125,2413.300048828125,255000
2022-01-06,2412.989990234375,2460.14990234375,2412.989990234375,2429.969970703125,2429.969970703125,247100
2022-01-07,2435.0,2466.260009765625,2423.77001953125,2434.580078125,2434.580078125,229900
2022-01-10,2433.739990234375,2433.739990234375,2362.409912109375,2426.39990234375,2426.39990234375,327400
2022-01-11,2392.070068359375,2474.260009765625,2392.070068359375,2469.419921875,2469.419921875,288900
2022-01-12,2480.0,2494.949951171875,2417.010009765625,2436.10009765625,2436.10009765625,278100
2022-01-13,2442.840087890625,2495.0,2441.77001953125,2458.97998046875,2458.97998046875,252400
2022-01-14,2458.97998046875,2460.0,2402.780029296875,2450.949951171875,2450.949951171875,276100
2022-01-18,2424.139892578125,2450.0,2376.610107421875,2384.2099609375,2384.2099609375,349900
2022-01-19,2372.159912109375,2413.800048828125,2366.72998046875,2377.090087890625,2377.090087890625,272900
2022-01-20,2418.75,2482.530029296875,2410.360107421875,2433.639892578125,2433.639892578125,558000
2022-01-21,2433.639892578125,2433.639892578125,2339.31005859375,2345.860107421875,2345.860107421875,582500
2022-01-24,2317.320068359375,2356.35009765625,2218.669921875,2349.6201171875,2349.6201171875,584100
2022-01-25,2285.090087890625,2367.89990234375,2235.030029296875,2329.02001953125,2329.02001953125,453600
2022-01-26,2375.0,2424.679931640625,2320.989990234375,2370.6298828125,2370.6298828125,439300
2022-01-27,2419.409912109375,2438.93994140625,2342.070068359375,2359.64990234375,2359.64990234375,331100
2022-01-28,2359.719970703125,2414.85009765625,2341.260009765625,2412.93994140625,2412.93994140625,302800
2022-01-31,2405.780029296875,2470.0,2373.1298828125,2456.1298828125,2456.1298828125,379300
2022-02-01,2464.9599609375,2477.10009765625,2435.580078125,2465.639892578125,2465.639892578125,368100
2022-02-02,2485.0,2487.43994140625,2438.070068359375,2440.97998046875,2440.97998046875,367100
2022-02-03,2439.820068359375,2470.840087890625,2426.179931640625,2437.52001953125,2437.52001953125,460900
2022-02-04,2408.409912109375,2469.97998046875,2391.27001953125,2442.929931640625,2442.929931640625,312700
2022-02-07,2467.39990234375,2501.389892578125,2454.159912109375,2483.050048828125,2483.050048828125,432500
2022-02-08,2485.0,2546.860107421875,2476.239990234375,2541.3798828125,2541.3798828125,449400
2022-02-09,2596.080078125,2639.469970703125,2587.199951171875,2626.97998046875,2626.97998046875,693500
2022-02-10,2580.800048828125,2658.27001953125,2580.800048828125,2628.3798828125,2628.3798828125,473200
2022-02-11,2680.0,2687.0,2512.449951171875,2530.010009765625,2530.010009765625,594000
2022-02-14,2521.570068359375,2580.85009765625,2514.139892578125,2545.659912109375,2545.659912109375,451700
2022-02-15,2573.47998046875,2659.89990234375,2573.47998046875,2635.159912109375,2635.159912109375,455100
2022-02-16,2633.800048828125,2715.659912109375,2632.219970703125,2703.260009765625,2703.260009765625,507600
2022-02-17,2664.81005859375,2676.409912109375,2612.139892578125,2623.949951171875,2623.949951171875,330600
2022-02-18,2625.02001953125,2639.0,2582.97998046875,2616.409912109375,2616.409912109375,328600
2022-02-22,2588.4599609375,2617.75,2486.840087890625,2518.219970703125,2518.219970703125,513400
2022-02-23,2536.72998046875,2556.760009765625,2465.010009765625,2469.830078125,2469.830078125,518000
2022-02-24,2161.610107421875,2297.550048828125,2138.719970703125,2295.0,2295.0,1518100
2022-02-25,2319.260009765625,2336.719970703125,2250.010009765625,2281.4599609375,2281.4599609375,546100
2022-02-28,2241.800048828125,2241.800048828125,2153.659912109375,2172.25,2172.25,817700
2022-03-01,2148.449951171875,2148.449951171875,2063.22998046875,2072.0,2072.0,836600
2022-03-02,2091.159912109375,2193.31005859375,2088.679931640625,2163.52001953125,2163.52001953125,580100
2022-03-03,2173.090087890625,2198.02001953125,2089.889892578125,2102.06005859375,2102.06005859375,448900
2022-03-04,2048.2900390625,2059.969970703125,1963.7099609375,1985.0400390625,1985.0400390625,746700
2022-03-07,1970.260009765625,1979.050048828125,1815.969970703125,1817.1600341796875,1817.1600341796875,1089300
2022-03-08,1843.3900146484375,1981.780029296875,1796.449951171875,1899.530029296875,1899.530029296875,1207000
2022-03-09,2009.5400390625,2082.989990234375,2007.5,2035.469970703125,2035.469970703125,776400
2022-03-10,1976.010009765625,2061.14990234375,1966.1199951171875,2030.3599853515625,2030.3599853515625,638500
2022-03-11,2062.0,2080.75,2010.6400146484375,2017.4000244140625,2017.4000244140625,360700
2022-03-14,2010.199951171875,2040.47998046875,1985.75,1999.949951171875,1999.949951171875,425200
2022-03-15,2032.719970703125,2101.260009765625,2015.0899658203125,2080.179931640625,2080.179931640625,475400
2022-03-16,2137.199951171875,2239.719970703125,2130.010009765625,2202.43994140625,2202.43994140625,740400
2022-03-17,2167.179931640625,2189.610107421875,2120.030029296875,2161.139892578125,2161.139892578125,393000
2022-03-18,2161.139892578125,2209.3798828125,2134.090087890625,2186.31005859375,2186.31005859375,509200
2022-03-21,2204.5,2204.5,2142.0,2161.389892578125,2161.389892578125,313500
2022-03-22,2171.0,2217.219970703125,2164.010009765625,2201.9599609375,2201.9599609375,271600
2022-03-23,2204.820068359375,2208.820068359375,2152.02001953125,2159.75,2159.75,292100
2022-03-24,2164.0,2265.969970703125,2161.989990234375,2261.989990234375,2261.989990234375,340000
2022-03-25,2266.969970703125,2298.080078125,2226.179931640625,2247.929931640625,2247.929931640625,247800
2022-03-28,2260.77001953125,2280.7900390625,2220.699951171875,2276.820068359375,2276.820068359375,264800
2022-03-29,2340.35009765625,2420.889892578125,2340.35009765625,2371.919921875,2371.919921875,536700
2022-03-30,2368.0400390625,2368.0400390625,2317.929931640625,2327.989990234375,2327.989990234375,246300
2022-03-31,2364.330078125,2389.4599609375,2347.800048828125,2348.449951171875,2348.449951171875,355300
2022-04-01,2377.6201171875,2418.2900390625,2350.0,2367.830078125,2367.830078125,282100
2022-04-04,2375.669921875,2379.9599609375,2334.0400390625,2374.969970703125,2374.969970703125,293400
2022-04-05,2347.530029296875,2372.6201171875,2292.570068359375,2298.0,2298.0,355200
2022-04-06,2237.6201171875,2239.0400390625,2194.590087890625,2222.139892578125,2222.139892578125,422200
2022-04-07,2208.179931640625,2224.639892578125,2171.22998046875,2213.199951171875,2213.199951171875,299500
2022-04-08,2203.449951171875,2228.080078125,2166.3798828125,2167.419921875,2167.419921875,301600
2022-04-11,2150.0,2209.56005859375,2144.949951171875,2169.2099609375,2169.2099609375,252600
2022-04-12,2196.949951171875,2232.3701171875,2172.820068359375,2181.3798828125,2181.3798828125,278400
2022-04-13,2192.25,2272.31005859375,2190.68994140625,2260.110107421875,2260.110107421875,328400
2022-04-14,2277.0,2307.4599609375,2213.449951171875,2227.2900390625,2227.2900390625,402200
2022-04-18,2210.0,2226.179931640625,2173.0,2199.31005859375,2199.31005859375,329400
2022-04-19,2204.81005859375,2252.989990234375,2204.81005859375,2239.3798828125,2239.3798828125,339700
2022-04-20,2260.0,2284.25,2243.77001953125,2251.800048828125,2251.800048828125,265500
2022-04-21,2316.070068359375,2337.89990234375,2224.280029296875,2239.320068359375,2239.320068359375,389800
2022-04-22,2226.0,2263.9599609375,2209.820068359375,2213.8701171875,2213.8701171875,301800
2022-04-25,2192.070068359375,2266.639892578125,2192.070068359375,2246.0400390625,2246.0400390625,419690
