Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,313.1000061035156,313.989990234375,296.489990234375,298.17999267578125,298.17999267578125,971300
2022-01-04,297.5,298.04998779296875,287.2099914550781,290.2099914550781,290.2099914550781,1276700
2022-01-05,290.3699951171875,293.3599853515625,286.44000244140625,286.57000732421875,286.57000732421875,802800
2022-01-06,287.010009765625,293.92999267578125,284.1300048828125,288.54998779296875,288.54998779296875,857600
2022-01-07,288.54998779296875,291.67999267578125,284.17999267578125,285.2699890136719,285.2699890136719,642800
2022-01-10,284.70001220703125,292.32000732421875,284.6499938964844,291.6199951171875,291.6199951171875,706500
2022-01-11,290.3599853515625,292.57000732421875,286.3500061035156,291.94000244140625,291.94000244140625,691400
2022-01-12,287.5799865722656,287.5799865722656,277.8999938964844,282.7900085449219,282.7900085449219,1138300
2022-01-13,281.9800109863281,282.20001220703125,275.3699951171875,277.80999755859375,277.80999755859375,878300
2022-01-14,277.2900085449219,281.0,271.8900146484375,276.0799865722656,276.0799865722656,916100
2022-01-18,272.7699890136719,275.0199890136719,270.4200134277344,271.7799987792969,271.7799987792969,860700
2022-01-19,272.3299865722656,275.75,271.0899963378906,272.0199890136719,272.0199890136719,980800
2022-01-20,274.1400146484375,278.5400085449219,270.44000244140625,270.8699951171875,270.8699951171875,710400
2022-01-21,272.7900085449219,275.25,270.8800048828125,271.57000732421875,271.57000732421875,1989300
2022-01-24,272.32000732421875,273.1199951171875,264.2200012207031,272.1499938964844,272.1499938964844,1053900
2022-01-25,268.95001220703125,272.04998779296875,265.3299865722656,268.04998779296875,268.04998779296875,924200
2022-01-26,266.5,271.9800109863281,264.95001220703125,266.79998779296875,266.79998779296875,779900
2022-01-27,267.4700012207031,270.2200012207031,264.2900085449219,265.7300109863281,265.7300109863281,789200
2022-01-28,263.8399963378906,270.3399963378906,260.5400085449219,270.0799865722656,270.0799865722656,904600
2022-01-31,268.5899963378906,272.0400085449219,265.5400085449219,271.3599853515625,271.3599853515625,944600
2022-02-01,273.0,273.6099853515625,267.4100036621094,272.9599914550781,272.9599914550781,872100
2022-02-02,272.05999755859375,275.760009765625,269.739990234375,273.17999267578125,273.17999267578125,697200
2022-02-03,271.80999755859375,280.4200134277344,271.80999755859375,278.0299987792969,278.0299987792969,955200
2022-02-04,276.6099853515625,280.3599853515625,275.9200134277344,277.4800109863281,277.4800109863281,496500
2022-02-07,277.3800048828125,278.510009765625,273.44000244140625,274.55999755859375,274.55999755859375,536800
2022-02-08,273.4700012207031,279.8999938964844,272.8800048828125,278.19000244140625,278.19000244140625,1138500
2022-02-09,280.0,282.8999938964844,279.95001220703125,281.6499938964844,281.6499938964844,835400
2022-02-10,287.0799865722656,290.20001220703125,276.1199951171875,282.19000244140625,282.19000244140625,2015300
2022-02-11,283.4599914550781,286.3500061035156,271.5799865722656,276.260009765625,276.260009765625,1709200
2022-02-14,275.17999267578125,278.6099853515625,271.3299865722656,272.67999267578125,272.67999267578125,849400
2022-02-15,273.9800109863281,276.0299987792969,262.260009765625,264.6199951171875,264.6199951171875,1703600
2022-02-16,264.0,270.7099914550781,261.4599914550781,269.6199951171875,269.6199951171875,1154100
2022-02-17,268.8900146484375,269.45001220703125,261.29998779296875,261.9200134277344,261.9200134277344,916800
2022-02-18,261.75,267.0,261.2699890136719,264.4700012207031,264.4700012207031,774600
2022-02-22,264.5,267.7699890136719,263.5400085449219,266.5199890136719,266.5199890136719,923000
2022-02-23,266.9700012207031,272.2099914550781,266.4100036621094,268.4800109863281,268.4800109863281,1650700
2022-02-24,264.989990234375,271.8800048828125,263.8599853515625,271.7099914550781,271.7099914550781,969000
2022-02-25,272.0,278.32000732421875,271.19000244140625,276.6300048828125,276.6300048828125,580500
2022-02-28,272.5400085449219,274.67999267578125,268.67999267578125,271.260009765625,271.260009765625,1099800
2022-03-01,270.4100036621094,273.20001220703125,267.3599853515625,269.04998779296875,269.04998779296875,970700
2022-03-02,268.4599914550781,274.1000061035156,265.55999755859375,270.44000244140625,270.44000244140625,1974200
