Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,23.139999389648438,24.049999237060547,23.010000228881836,23.989999771118164,23.904142379760742,9199200
2022-01-04,24.850000381469727,25.829999923706055,24.719999313354492,25.43000030517578,25.3389892578125,17741700
2022-01-05,25.729999542236328,25.950000762939453,25.149999618530273,25.18000030517578,25.08988380432129,11741400
2022-01-06,25.979999542236328,26.200000762939453,25.440000534057617,25.610000610351562,25.51834487915039,8984600
2022-01-07,25.670000076293945,26.25,25.440000534057617,26.020000457763672,25.926877975463867,8115100
2022-01-10,26.079999923706055,26.280000686645508,25.360000610351562,25.850000381469727,25.75748634338379,10612600
2022-01-11,26.1299991607666,27.25,25.860000610351562,27.239999771118164,27.14251136779785,13232400
2022-01-12,27.3700008392334,27.559999465942383,27.1200008392334,27.440000534057617,27.341794967651367,12482900
2022-01-13,27.700000762939453,28.290000915527344,27.56999969482422,27.93000030517578,27.830041885375977,14906400
2022-01-14,27.979999542236328,28.850000381469727,27.950000762939453,28.739999771118164,28.637142181396484,13120200
2022-01-18,29.0,29.200000762939453,28.299999237060547,28.600000381469727,28.497644424438477,12294200
2022-01-19,28.90999984741211,28.950000762939453,27.959999084472656,28.3799991607666,28.27842903137207,10423300
2022-01-20,28.239999771118164,28.940000534057617,28.049999237060547,28.139999389648438,28.039289474487305,12387500
2022-01-21,27.790000915527344,28.079999923706055,27.149999618530273,27.540000915527344,27.441438674926758,14362800
2022-01-24,26.6299991607666,28.670000076293945,26.260000228881836,28.59000015258789,28.48767852783203,18874000
2022-01-25,28.43000030517578,31.100000381469727,27.969999313354492,30.59000015258789,30.48052215576172,25380400
2022-01-26,30.950000762939453,31.579999923706055,30.299999237060547,30.799999237060547,30.689769744873047,18761200
2022-01-27,31.260000228881836,32.130001068115234,30.31999969482422,30.829999923706055,30.719661712646484,16949000
2022-01-28,30.799999237060547,31.8799991607666,30.579999923706055,31.360000610351562,31.247766494750977,14485000
2022-01-31,30.989999771118164,31.31999969482422,30.3700008392334,30.739999771118164,30.62998390197754,12508000
2022-02-01,30.459999084472656,31.540000915527344,30.299999237060547,31.3700008392334,31.25773048400879,14072700
2022-02-02,31.360000610351562,31.540000915527344,30.950000762939453,31.40999984741211,31.29758644104004,12755900
2022-02-03,31.389999389648438,31.440000534057617,30.690000534057617,31.219999313354492,31.108266830444336,16588200
2022-02-04,31.459999084472656,32.40999984741211,31.31999969482422,31.940000534057617,31.82569122314453,16881900
2022-02-07,31.59000015258789,32.849998474121094,31.25,32.5099983215332,32.39365005493164,12434900
2022-02-08,32.29999923706055,32.5099983215332,31.389999389648438,31.760000228881836,31.646333694458008,10958100
2022-02-09,31.959999084472656,32.869998931884766,31.760000228881836,32.650001525878906,32.53314971923828,10080800
2022-02-10,32.47999954223633,33.4900016784668,32.16999816894531,32.40999984741211,32.29400634765625,10066700
2022-02-11,32.599998474121094,33.630001068115234,32.380001068115234,33.52000045776367,33.4000358581543,12741000
2022-02-14,33.5,33.5,32.11000061035156,32.36000061035156,32.24418640136719,9479100
2022-02-15,31.420000076293945,32.61000061035156,31.049999237060547,32.52000045776367,32.40361404418945,10817000
2022-02-16,32.900001525878906,34.31999969482422,32.84000015258789,33.56999969482422,33.44985580444336,13077800
2022-02-17,33.209999084472656,33.599998474121094,32.689998626708984,32.970001220703125,32.85200500488281,11197900
2022-02-18,32.349998474121094,32.65999984741211,31.940000534057617,32.2599983215332,32.1445426940918,12592500
2022-02-22,33.150001525878906,33.2400016784668,31.06999969482422,31.459999084472656,31.3474063873291,14712800
2022-02-23,31.6200008392334,32.0,31.329999923706055,31.68000030517578,31.566619873046875,7237100
2022-02-24,32.400001525878906,32.470001220703125,30.670000076293945,31.469999313354492,31.357370376586914,18274800
2022-02-25,31.3799991607666,32.56999969482422,31.209999084472656,32.529998779296875,32.413578033447266,13779600
2022-02-28,32.34000015258789,33.540000915527344,32.02000045776367,33.529998779296875,33.40999984741211,16550700
2022-03-01,33.97999954223633,34.029998779296875,31.010000228881836,32.11000061035156,32.11000061035156,19567300
2022-03-02,32.90999984741211,33.310001373291016,32.29999923706055,32.93000030517578,32.93000030517578,19015000
2022-03-03,32.58000183105469,33.43000030517578,32.459999084472656,33.349998474121094,33.349998474121094,11668400
2022-03-04,32.9900016784668,34.15999984741211,32.93000030517578,34.130001068115234,34.130001068115234,14759500
2022-03-07,34.29999923706055,37.470001220703125,34.25,36.2400016784668,36.2400016784668,28036700
2022-03-08,37.189998626708984,39.380001068115234,35.90999984741211,36.7599983215332,36.7599983215332,34358000
2022-03-09,35.279998779296875,35.52000045776367,33.349998474121094,34.84000015258789,34.84000015258789,26474500
2022-03-10,35.56999969482422,38.04999923706055,35.16999816894531,37.95000076293945,37.95000076293945,22872500
2022-03-11,37.04999923706055,38.040000915527344,36.720001220703125,37.40999984741211,37.40999984741211,17629200
2022-03-14,36.25,36.66999816894531,35.06999969482422,36.36000061035156,36.36000061035156,12967700
2022-03-15,34.4900016784668,35.54999923706055,34.029998779296875,34.79999923706055,34.79999923706055,13809100
2022-03-16,34.7400016784668,35.29999923706055,33.29999923706055,34.0,34.0,14868500
2022-03-17,34.95000076293945,36.0,34.5,35.88999938964844,35.88999938964844,13939500
2022-03-18,35.810001373291016,36.2400016784668,35.189998626708984,36.040000915527344,36.040000915527344,17078400
2022-03-21,36.869998931884766,38.08000183105469,36.77000045776367,37.58000183105469,37.58000183105469,12884800
