Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,135.3699951171875,136.94000244140625,133.6300048828125,136.8000030517578,135.80819702148438,735200
2022-01-04,136.8000030517578,139.67999267578125,136.5399932861328,138.57000732421875,137.56536865234375,774400
2022-01-05,138.82000732421875,142.07000732421875,138.82000732421875,141.00999450683594,139.98765563964844,909200
2022-01-06,140.9499969482422,142.72000122070312,140.6699981689453,141.36000061035156,140.3351287841797,753800
2022-01-07,142.07000732421875,143.6699981689453,141.24000549316406,143.35000610351562,142.3107147216797,747700
2022-01-10,143.72999572753906,144.88999938964844,142.6199951171875,143.27999877929688,142.2412109375,862500
2022-01-11,143.72999572753906,143.72999572753906,139.47000122070312,142.11000061035156,141.07969665527344,536500
2022-01-12,141.00999450683594,142.91000366210938,140.22999572753906,140.8300018310547,139.80897521972656,678600
2022-01-13,141.10000610351562,144.1199951171875,140.7899932861328,143.0,141.96324157714844,566400
2022-01-14,142.75,145.49000549316406,142.35000610351562,145.14999389648438,144.09764099121094,675300
2022-01-18,144.47000122070312,145.82000732421875,142.86000061035156,145.35000610351562,144.29620361328125,779200
2022-01-19,145.27999877929688,145.75999450683594,143.13999938964844,143.39999389648438,142.36033630371094,911500
2022-01-20,143.57000732421875,143.57000732421875,141.0,141.13999938964844,140.11672973632812,815800
2022-01-21,142.94000244140625,143.72999572753906,141.72000122070312,143.22000122070312,142.181640625,658000
2022-01-24,143.36000061035156,145.02999877929688,138.82000732421875,142.02000427246094,140.9903564453125,881900
2022-01-25,141.5800018310547,141.75,138.52000427246094,139.39999389648438,138.3893280029297,1121800
2022-01-26,138.42999267578125,140.33999633789062,136.64999389648438,137.3800048828125,136.3839874267578,919200
2022-01-27,138.1199951171875,140.6300048828125,137.6699981689453,138.99000549316406,137.98231506347656,599500
2022-01-28,138.5,140.6300048828125,137.3000030517578,140.52000427246094,139.501220703125,599900
2022-01-31,139.5399932861328,141.57000732421875,139.0,140.5800018310547,139.560791015625,1712100
2022-02-01,140.61000061035156,140.9199981689453,136.72999572753906,138.5,137.49586486816406,875700
